Job Title,Job link,Company name,Location,Skills
Mechanical Tender Engineer - Construction Experience,https://wuzzuf.net/jobs/p/8d6IPgQyf1CA-Mechanical-Tender-Engineer---Construction-Experience-Giza-Egypt,"Dokki, Giza, Egypt ",Confidential -,Experienced · 5 - 7 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical · Mechanical Engineering
Mechanical Supervisor,https://wuzzuf.net/jobs/p/bogsOF4QbBhh-Mechanical-Supervisor-altameerarabian-Cairo-Egypt,"New Capital, Cairo, Egypt ",altameerarabian -,Experienced · 5 - 10 Yrs of Exp · Engineering - Mechanical/Electrical · Maintenance · Engineering
Implementation mechanical engineer,https://wuzzuf.net/jobs/p/9pM8r663VDIt-Implementation-mechanical-engineer-altameerarabian-Cairo-Egypt,"New Capital, Cairo, Egypt ",altameerarabian -,Experienced · 5 - 10 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechanical
IT Supervisor,https://wuzzuf.net/jobs/p/j9hepQEU0uyC-IT-Supervisor-APEX-Pharma-Rabigh-Saudi-Arabia,"Rabigh, Saudi Arabia ",APEX Pharma -,Experienced · 5 - 7 Yrs of Exp · IT/Software Development · Information Technology (IT) · IT · computer
Agricultural Engineer,https://wuzzuf.net/jobs/p/pYt0NTy2iEDq-Agricultural-Engineer-Minya-Egypt,"Minya, Egypt ",Confidential -,Experienced · 1 - 5 Yrs of Exp · Engineering - Other · Agricultural Engineering · Engineering · Agricultural · Farming
Senior Odoo implementer,https://wuzzuf.net/jobs/p/jDdW9680W9DN-Senior-Odoo-implementer-Perfect-tech-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Perfect tech -,Senior Management · 2 - 5 Yrs of Exp · Business Development · IT/Software Development · Project/Program Management · implementer · ERP · Information Technology (IT) · Odoo · Odoo Implementer · Functional · Implementing
Site Engineer,https://wuzzuf.net/jobs/p/abfUKfD83KWX-Site-Engineer-Tatas-Sohag-Egypt,"Akhmim, Sohag, Egypt ",Tatas -,Experienced · 2 - 5 Yrs of Exp · Installation/Maintenance/Repair · Operations/Management · Engineering - Telecom/Technology · CCTV · Communication Engineering · Electronics · English · Project Management · Electrical Engineering · System Integration
Factory Quality Manager,https://wuzzuf.net/jobs/p/UCZTbeL8YugG-Factory-Quality-Manager-Dreem-Mashreq-Foods-Alexandria-Egypt,"Bourj Alarab, Alexandria, Egypt ",Dreem Mashreq Foods  -,Manager · 8 - 12 Yrs of Exp · Operations/Management · Manufacturing/Production · Quality · Quality Assurance · Quality Control · Quality manager · Manufacturing · Quality
Sales Account Manager.,https://wuzzuf.net/jobs/p/E8axPHd0dQ2Y-Sales-Account-Manager-Target-Integrated-Systems-Cairo-Egypt,"Maadi, Cairo, Egypt ",Target Integrated Systems -,Experienced · 2 - 6 Yrs of Exp · Business Development · Sales/Retail · CRM · account manager · Sales · Sales Target · sales skills · Software
IT Support Engineer,https://wuzzuf.net/jobs/p/ww3fjLyNo5hL-IT-Support-Engineer-Al-Asdekaa-Group-for-Dairies-Production-and-Trading-Alexandria-Egypt,"Fleming, Alexandria, Egypt ",Al Asdekaa Group for Dairies Production and Trading -,Experienced · 3 - 5 Yrs of Exp · males_only · Installation/Maintenance/Repair · IT/Software Development · IT · Information Technology (IT) · Help desk · Information technology · Technical Support
ionic angular software developer,https://wuzzuf.net/jobs/p/m3BXPSEDLsaR-ionic-angular-software-developer-Smartad-egypt-Cairo-Egypt,"Maadi, Cairo, Egypt ",Smartad egypt -,Experienced · IT/Software Development · Angular · Ionic · Ionic Framework · Software Development
Steel Trader - Africa Market,https://wuzzuf.net/jobs/p/ICls6gPoS0LR-Steel-Trader---Africa-Market-EL-Masry-Group-Giza-Egypt,"Dokki, Giza, Egypt ",EL Masry Group -,Experienced · 5 - 10 Yrs of Exp · Sales/Retail · Purchasing/Procurement · Trade · Trading · Africa · African · Communication · cement · Steel · Steel Structure
Junior System Administrator,https://wuzzuf.net/jobs/p/bHmGNKohzs0W-Junior-System-Administrator-IDH-Giza-Egypt,"6th of October, Giza, Egypt ",IDH -,Entry Level · 2 - 4 Yrs of Exp · IT/Software Development · Administration · Information Technology (IT)
Quality Assurance Manager,https://wuzzuf.net/jobs/p/xrJr23wb0gxe-Quality-Assurance-Manager-International-Group-For-Modern-Coating-Alexandria-Egypt,"Bourj Alarab, Alexandria, Egypt ",International Group For Modern Coating  -,Manager · 10 - 15 Yrs of Exp · Quality · quality · QA · Quality Assurance · MS Office · ISO 9001 · ISO 14001 · ISO45001 · Chemistry
Maintenance Manager (Heavy Trucks Company) - KSA,https://wuzzuf.net/jobs/p/s1QIoK0Odr1A-Maintenance-Manager-Heavy-Trucks-Company---KSA-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Confidential -,Experienced · 5 - 15 Yrs of Exp · Operations/Management · Engineering - Mechanical/Electrical · Engineering - Other · equipment · Maintenance · Mechanical Engineering · Repair · Machines · Engineering
Head of Technology-Development,https://wuzzuf.net/jobs/p/BwH82ge3tBat-Head-of-Technology-Development-Al-hakeema-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Al-hakeema -,Senior Management · 10 - 12 Yrs of Exp · males_only · Engineering - Telecom/Technology · Information Technology (IT) · Agile · Full Stack Development · front-end web development · Back-End Development · Project Management Professional · Mobile Application Development · DevOps · Security Management
Document Controller,https://wuzzuf.net/jobs/p/aldQfsZ2HcWu-Document-Controller-Al-Futtaim-Group-Aggregated-Cairo-Egypt,"Cairo, Egypt ",Al Futtaim Group -,Not specified · Administration · Engineering - Construction/Civil/Architecture · Quality · Administration · Document Control · Microsoft Office · Admin · Construction · Engineering · English
Cement and Clinker Trader - Africa Market,https://wuzzuf.net/jobs/p/SpU35BZTwJMC-Cement-and-Clinker-Trader---Africa-Market-EL-Masry-Group-Giza-Egypt,"Giza, Egypt ",EL Masry Group -,Experienced · 5 - 10 Yrs of Exp · Sales/Retail · Purchasing/Procurement · Trade · Trading · Africa · African · Communication
Mechanical Quantity Surveying Engineer,https://wuzzuf.net/jobs/p/YyvxDrkODRDV-Mechanical-Quantity-Surveying-Engineer-Giza-Egypt,"Dokki, Giza, Egypt ",Confidential -,Experienced · 7 - 10 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Quantity Surveying · Engineering · Mechanical
R&D Manager- Home Appliances,https://wuzzuf.net/jobs/p/YKbYuxRcGpsb-RD-Manager--Home-Appliances-Cairo-Egypt,"Obour City, Cairo, Egypt ",Confidential -,Manager · 7 - 15 Yrs of Exp · R&D/Science · Engineering - Mechanical/Electrical · Design · Engineering · Mechanical Design · Mechanical · Production · 3D · R&amp;D · Manufacturing
IT Specialist,https://wuzzuf.net/jobs/p/tpSjntvq92sh-IT-Specialist-Micro-Engineering-Cairo-Egypt,"Heliopolis, Cairo, Egypt ",Micro Engineering -,Experienced · 1 - 3 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Information Technology (IT) · Installation · IT · Microsoft Office · Networking · Technical Support · Security
Senior Node JS Developer,https://wuzzuf.net/jobs/p/oIY90IUpMmGG-Senior-Node-JS-Developer-Fanzword-Cairo-Egypt,"Maadi, Cairo, Egypt ",Fanzword -,Manager · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · APIs · NodeJS · MongoDB · RESTful · Git
Back End Developer - Laravel,https://wuzzuf.net/jobs/p/bzN7nztIslyI-Back-End-Developer---Laravel-Stryve-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Stryve  -,Experienced · 2 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · APIs · backend · Development · JavaScript · Laravel · MySQL · PHP · RESTful
web Developer | laravel | wordpress,https://wuzzuf.net/jobs/p/vWOHtgL6eGF4-web-Developer-laravel-wordpress-Cairo-Egypt,"Cairo, Egypt ",Confidential -,Experienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · web Developer · Laravel · WordPress
Full Stack Developer,https://wuzzuf.net/jobs/p/JJIAASkzwEY1-Full-Stack-Developer-NTG-Clarity-Giza-Egypt,"Giza, Egypt ",NTG Clarity -,Experienced · 2 - 10 Yrs of Exp · IT/Software Development · Angular · Java
Scholarship Coordinator,https://wuzzuf.net/jobs/p/r6i1Vxe3L16W-Scholarship-Coordinator-Zewail-City-Giza-Egypt,"Giza, Egypt ",Zewail City -,Entry Level · 3 - 4 Yrs of Exp · Administration · scholarship · donors · funds · Fundraising · securing funds · contribution programs · Scholarship
Deputy Production Manager,https://wuzzuf.net/jobs/p/AC5nV3ZrOwem-Deputy-Production-Manager-APEX-Pharma-Cairo-Egypt,"Badr City, Cairo, Egypt ",APEX Pharma -,Manager · 10 - 15 Yrs of Exp · Manufacturing/Production · Communication skills · Production Management · Production · Pharmaceutical
Senior Full Stack Developer,https://wuzzuf.net/jobs/p/gW5hbfCbhdOU-Senior-Full-Stack-Developer-Traveler-Club-Cairo-Egypt,"Cairo, Egypt ",Traveler Club -,Experienced · 5 - 8 Yrs of Exp · IT/Software Development · Tourism/Travel · Engineering - Telecom/Technology · CSS · Full Stack · HTML · Information Technology (IT)
Senior Mechanical Technical Office Engineer,https://wuzzuf.net/jobs/p/9LgZsGQ1vFhL-Senior-Mechanical-Technical-Office-Engineer-GMC-Cairo-Egypt,"Maadi, Cairo, Egypt ",GMC -,Experienced · 7 - 12 Yrs of Exp · Engineering - Mechanical/Electrical · Management · Microsoft Office · Mechanical Engineering · Engineering
QEHS Supervisor,https://wuzzuf.net/jobs/p/AcCR601EQvzs-QEHS-Supervisor-Giza-Egypt,"Giza, Egypt ",Confidential -,"Experienced · 3 - 5 Yrs of Exp · males_only · Operations/Management · Quality · Engineering - Other · Health, Safety and Environment · Safety · Quality Assurance · Quality Auditing"
APIs Backend Developer (Spring boot),https://wuzzuf.net/jobs/p/xc8PODCvBwLp-APIs-Backend-Developer-Spring-boot-Ewa-Cairo-Egypt,"Cairo, Egypt ",Ewa  -,Experienced · 1 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · APIs · Spring Boot · Docker · Kubernetes · Git · Azure · AWS · Java
Senior Full Stack Developer,https://wuzzuf.net/jobs/p/eXNT8plUJ7bc-Senior-Full-Stack-Developer-Linutech-Solutions-Santa-Ana-United-States,"Santa Ana, United States ",Linutech Solutions -,Experienced · 8 - 12 Yrs of Exp · IT/Software Development · Laravel Framework · Laravel PHP · AWS Cloud · HTML · Full Stack · MySQL · Secuity architecture · Information Technology (IT) · PHP
LMS Product Owner (Preferably Edtech),https://wuzzuf.net/jobs/p/VbkGGBbTG7S1-LMS-Product-Owner-Preferably-Edtech-classera-Cairo-Egypt,"New Cairo, Cairo, Egypt ",classera -,Manager · 3 - 5 Yrs of Exp · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Product Owner · Information Technology (IT) · Product · Project Management · Engineering
ISO certification management operation specialist,https://wuzzuf.net/jobs/p/EFwZe8DD9FUm-ISO-certification-management-operation-specialist-Cairo-Egypt,"Maadi, Cairo, Egypt ",Confidential -,Experienced · 1 - 3 Yrs of Exp · Operations/Management · Quality · Engineering - Oil & Gas/Energy · Management · Operations · Planning
General Accountant,https://wuzzuf.net/jobs/p/jTZbr5McqcYy-General-Accountant-Perfect-tech-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Perfect tech -,Senior Management · 2 - 3 Yrs of Exp · Accounting/Finance · Accounting · Finance · Financial Analysis
Technical Office Engineer ( manufacturing ),https://wuzzuf.net/jobs/p/2nUvnc21iXS4-Technical-Office-Engineer-manufacturing-Cairo-Egypt,"Obour City, Cairo, Egypt ",Confidential -,Experienced · 3 - 5 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechanical · Technical Office
Senior Software Engineer,https://wuzzuf.net/jobs/p/mkY9RyfPjk08-Senior-Software-Engineer-K-Line-Europe-Cairo-Egypt,"Nasr City, Cairo, Egypt ",K Line Europe -,Experienced · 5 - 7 Yrs of Exp · IT/Software Development · APIs · AWS · SQL · NoSQL · Node.js · React · Web Applications · SOA · RESTful APIs
Mechanical Engineer,https://wuzzuf.net/jobs/p/nZb3Wuy1K2xU-Mechanical-Engineer-Lecico-Egypt-Alexandria-Egypt,"Alexandria, Egypt ",Lecico Egypt -,Entry Level · 1 - 3 Yrs of Exp · Manufacturing/Production · Maintenance · Mechanical Engineering
CRM Dynamics Developer,https://wuzzuf.net/jobs/p/CuBUiWXpJnEa-CRM-Dynamics-Developer-Perfect-Presentation-Giza-Egypt,"6th of October, Giza, Egypt ",Perfect Presentation -,Experienced · 4 - 7 Yrs of Exp · IT/Software Development · CRM · Dynamics · developer · Dynamics 365 · Microsoft Dynamics
HSE Lead,https://wuzzuf.net/jobs/p/jVhiorFyPiNM-HSE-Lead-Dreem-Mashreq-Foods-Alexandria-Egypt,"Bourj Alarab, Alexandria, Egypt ",Dreem Mashreq Foods  -,Experienced · 5 - 7 Yrs of Exp · Manufacturing/Production · Quality · Engineering - Other · HSE · Engineering · Safety · ISO · Manufacturing · Quality · NEBOSH
Quality Assurance Engineer,https://wuzzuf.net/jobs/p/nPbclG2iapqj-Quality-Assurance-Engineer-Breadfast-Cairo-Egypt,"Cairo, Egypt ",Breadfast -,Entry Level · 2 - 4 Yrs of Exp · Manufacturing/Production · Quality · ISO · FMCG · Engineering · Manufacturing · quality
IT Specialist,https://wuzzuf.net/jobs/p/wZtBWMZmCBew-IT-Specialist-El-Saba-Group-Cairo-Egypt,"New Cairo, Cairo, Egypt ",El Saba Group -,Entry Level · 1 - 3 Yrs of Exp · IT/Software Development · Information Technology (IT) · Communication skills · computer · IT · Networks
Android Developer,https://wuzzuf.net/jobs/p/ZtNCP2oOnKRo-Android-Developer-Glamera-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Glamera -,Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Agile · Android · Mobile Development · Graph QL · Clean Architecture · Dependency Injection · MVVM
Content Creator,https://wuzzuf.net/jobs/p/KTt9FAhO3TVK-Content-Creator-Otlob-Tabib-Giza-Egypt,"Mohandessin, Giza, Egypt ",Otlob Tabib  -,Experienced · 4 - 10 Yrs of Exp · Marketing/PR/Advertising · Medical/Healthcare · content creator · Content · Social Media · SEO
AI Team Leader,https://wuzzuf.net/jobs/p/4O9uKPoP5fMy-AI-Team-Leader-Noases-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Noases -,Experienced · 4 - 4 Yrs of Exp · IT/Software Development · People Management · Project Management · Information Technology (IT) · Leadership · AI
Mechanical Engineer - E-commerce Product Specialist,https://wuzzuf.net/jobs/p/H06vclOQk5pc-Mechanical-Engineer---E-commerce-Product-Specialist-Cerebrus-Corporation-Cairo-Egypt,"Cairo, Egypt ",Cerebrus Corporation -,Experienced · 1 - 4 Yrs of Exp · R&D/Science · Manufacturing/Production · Engineering - Mechanical/Electrical · Automation · Marketing · English · Engineering · SolidWorks · Mechanical Engineering · SEO
Backend Dot Net API Developer,https://wuzzuf.net/jobs/p/xZ0Qz7tKtsUs-Backend-Dot-Net-API-Developer-Perfect-Presentation-Giza-Egypt,"6th of October, Giza, Egypt ",Perfect Presentation -,Experienced · 5 - 7 Yrs of Exp · IT/Software Development · API · APIs · Software · Software Development · C# · Programming
Property Management System Admin,https://wuzzuf.net/jobs/p/DkO45nGrRKCY-Property-Management-System-Admin-Kennah-Cairo-Egypt,"Downtown, Cairo, Egypt ",Kennah -,Experienced · 3 - 5 Yrs of Exp · Administration · Hospitality/Hotels/Food Services · Tourism/Travel · Property Management · Property · Administration · System Admin · Travel Coordination · Travel Planning · Travel Management
AI BI Research Engineer,https://wuzzuf.net/jobs/p/5JasNijfPCfM-AI-BI-Research-Engineer-Ewa-Cairo-Egypt,"Cairo, Egypt ",Ewa  -,Senior Management · 5 - 7 Yrs of Exp · Engineering - Construction/Civil/Architecture · AI · Artificial Intelligence · Business Intelligence · BI
Mechanical Technical Office Engineer,https://wuzzuf.net/jobs/p/5gmTKps1V84t-Mechanical-Technical-Office-Engineer-Upwyde-Cairo-Egypt,"New Cairo, Cairo, Egypt ",Upwyde -,Experienced · 3 - 5 Yrs of Exp · Engineering - Construction/Civil/Architecture · Creative/Design/Art · Engineering - Mechanical/Electrical · AutoCAD · Engineering · Design · Manufacturing · Management · Mechanical Engineering · Microsoft Office
Microsoft Dynamics 365 SCM Functional Consultant,https://wuzzuf.net/jobs/p/sOJ8GzI5pluA-Microsoft-Dynamics-365-SCM-Functional-Consultant-Crystal-Mind-Cairo-Egypt,"Nasr City, Cairo, Egypt ",Crystal Mind -,Experienced · 3 - 3 Yrs of Exp · Business Development · IT/Software Development · Strategy/Consulting · D365 · Dynamics · Dynamics 365 · Information Technology (IT) · Microsoft dynamics 365 · Microsoft Dynamics
Sr. DBA Admin,https://wuzzuf.net/jobs/p/ZUfgl8A1nh6r-Sr-DBA-Admin-egabi-solutions-Cairo-Egypt,"Sheraton, Cairo, Egypt ",egabi solutions -,Experienced · 3 - 5 Yrs of Exp · IT/Software Development · SQL Server · DBA · DBA Administrator · IT · Information Technology (IT) · System Administration
ERP Specialist,https://wuzzuf.net/jobs/p/vlk8agECqFlb-ERP-Specialist-EAST-Cairo-Egypt,"Maadi, Cairo, Egypt ",EAST  -,Experienced · 5 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · ERP · Microsoft Dynamics
